19:26:12 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/1/dim0, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
20:19:56 [ultranest] [DEBUG] iteration=1534, ncalls=1583067, regioncalls=107878560, ndraw=40, logz=-72.11, remainder_fraction=100.0000%, Lmin=-62.95, Lmax=-0.00
20:19:57 [ultranest] [DEBUG] iteration=1567, ncalls=1583113, regioncalls=107880600, ndraw=40, logz=-42.40, remainder_fraction=100.0000%, Lmin=-32.20, Lmax=-0.00
20:19:57 [ultranest] [DEBUG] iteration=1580, ncalls=1583148, regioncalls=107882600, ndraw=40, logz=-36.88, remainder_fraction=100.0000%, Lmin=-28.38, Lmax=-0.00
20:19:57 [ultranest] [DEBUG] iteration=1598, ncalls=1583184, regioncalls=107884320, ndraw=40, logz=-32.07, remainder_fraction=100.0000%, Lmin=-23.19, Lmax=-0.00
20:19:57 [ultranest] [DEBUG] iteration=1601, ncalls=1583237, regioncalls=107888640, ndraw=40, logz=-31.40, remainder_fraction=100.0000%, Lmin=-22.60, Lmax=-0.00
20:19:57 [ultranest] [DEBUG] iteration=1616, ncalls=1583300, regioncalls=107895120, ndraw=40, logz=-28.48, remainder_fraction=100.0000%, Lmin=-19.28, Lmax=-0.00
20:19:57 [ultranest] [DEBUG] iteration=1628, ncalls=1583491, regioncalls=107910200, ndraw=40, logz=-26.14, remainder_fraction=99.9996%, Lmin=-16.38, Lmax=-0.00
20:19:58 [ultranest] [DEBUG] iteration=1632, ncalls=1583516, regioncalls=107911520, ndraw=40, logz=-25.21, remainder_fraction=99.9990%, Lmin=-15.19, Lmax=-0.00
20:19:58 [ultranest] [DEBUG] iteration=1640, ncalls=1583598, regioncalls=107916080, ndraw=40, logz=-23.06, remainder_fraction=99.9901%, Lmin=-12.80, Lmax=-0.00
20:19:58 [ultranest] [DEBUG] iteration=1642, ncalls=1583641, regioncalls=107918880, ndraw=40, logz=-22.64, remainder_fraction=99.9866%, Lmin=-12.38, Lmax=-0.00
20:19:58 [ultranest] [DEBUG] iteration=1646, ncalls=1583690, regioncalls=107921840, ndraw=40, logz=-21.86, remainder_fraction=99.9717%, Lmin=-12.04, Lmax=-0.00
20:19:58 [ultranest] [DEBUG] iteration=1647, ncalls=1583748, regioncalls=107925880, ndraw=40, logz=-21.73, remainder_fraction=99.9671%, Lmin=-11.81, Lmax=-0.00
20:19:58 [ultranest] [DEBUG] iteration=1655, ncalls=1583777, regioncalls=107927520, ndraw=40, logz=-20.73, remainder_fraction=99.9532%, Lmin=-10.99, Lmax=-0.00
20:19:58 [ultranest] [DEBUG] iteration=1661, ncalls=1583826, regioncalls=107930360, ndraw=40, logz=-20.25, remainder_fraction=99.9386%, Lmin=-10.67, Lmax=-0.00
20:19:58 [ultranest] [DEBUG] iteration=1669, ncalls=1583892, regioncalls=107934360, ndraw=40, logz=-19.77, remainder_fraction=99.8931%, Lmin=-10.10, Lmax=-0.00
20:19:59 [ultranest] [DEBUG] iteration=1679, ncalls=1583960, regioncalls=107938400, ndraw=40, logz=-19.18, remainder_fraction=99.8339%, Lmin=-9.22, Lmax=-0.00
20:19:59 [ultranest] [DEBUG] iteration=1680, ncalls=1583965, regioncalls=107938680, ndraw=40, logz=-19.12, remainder_fraction=99.8179%, Lmin=-9.09, Lmax=-0.00
20:19:59 [ultranest] [DEBUG] iteration=1687, ncalls=1584047, regioncalls=107943920, ndraw=40, logz=-18.70, remainder_fraction=99.8224%, Lmin=-8.79, Lmax=-0.00
20:19:59 [ultranest] [DEBUG] iteration=1688, ncalls=1584113, regioncalls=107947800, ndraw=40, logz=-18.65, remainder_fraction=99.8105%, Lmin=-8.69, Lmax=-0.00
20:19:59 [ultranest] [DEBUG] iteration=1692, ncalls=1584205, regioncalls=107953480, ndraw=40, logz=-18.45, remainder_fraction=99.7495%, Lmin=-8.61, Lmax=-0.00
20:19:59 [ultranest] [DEBUG] iteration=1698, ncalls=1584310, regioncalls=107959480, ndraw=40, logz=-18.21, remainder_fraction=99.6588%, Lmin=-8.11, Lmax=-0.00
20:19:59 [ultranest] [DEBUG] iteration=1700, ncalls=1584334, regioncalls=107960800, ndraw=40, logz=-18.12, remainder_fraction=99.6319%, Lmin=-7.96, Lmax=-0.00
20:19:59 [ultranest] [DEBUG] iteration=1708, ncalls=1584388, regioncalls=107963520, ndraw=40, logz=-17.77, remainder_fraction=99.4475%, Lmin=-7.62, Lmax=-0.00
20:20:00 [ultranest] [DEBUG] iteration=1721, ncalls=1584446, regioncalls=107966040, ndraw=40, logz=-17.26, remainder_fraction=99.2742%, Lmin=-7.07, Lmax=-0.00
20:20:00 [ultranest] [DEBUG] iteration=1724, ncalls=1584516, regioncalls=107969200, ndraw=40, logz=-17.16, remainder_fraction=99.1582%, Lmin=-6.92, Lmax=-0.00
20:20:00 [ultranest] [DEBUG] iteration=1731, ncalls=1584668, regioncalls=107976720, ndraw=40, logz=-16.93, remainder_fraction=99.0391%, Lmin=-6.72, Lmax=-0.00
20:20:00 [ultranest] [DEBUG] iteration=1745, ncalls=1584814, regioncalls=107983640, ndraw=40, logz=-16.48, remainder_fraction=98.8900%, Lmin=-5.99, Lmax=-0.00
20:20:00 [ultranest] [DEBUG] iteration=1753, ncalls=1584895, regioncalls=107987960, ndraw=40, logz=-16.22, remainder_fraction=98.5009%, Lmin=-5.66, Lmax=-0.00
20:20:01 [ultranest] [DEBUG] iteration=1758, ncalls=1584971, regioncalls=107991480, ndraw=40, logz=-16.06, remainder_fraction=98.1625%, Lmin=-5.58, Lmax=-0.00
20:20:01 [ultranest] [DEBUG] iteration=1763, ncalls=1585034, regioncalls=107994280, ndraw=40, logz=-15.91, remainder_fraction=97.8517%, Lmin=-5.43, Lmax=-0.00
20:20:01 [ultranest] [DEBUG] iteration=1770, ncalls=1585079, regioncalls=107996200, ndraw=40, logz=-15.71, remainder_fraction=97.4782%, Lmin=-5.10, Lmax=-0.00
20:20:01 [ultranest] [DEBUG] iteration=1790, ncalls=1585195, regioncalls=108002480, ndraw=40, logz=-15.19, remainder_fraction=95.8174%, Lmin=-4.66, Lmax=-0.00
20:20:01 [ultranest] [DEBUG] iteration=1795, ncalls=1585255, regioncalls=108005400, ndraw=40, logz=-15.08, remainder_fraction=95.2387%, Lmin=-4.52, Lmax=-0.00
20:20:01 [ultranest] [DEBUG] iteration=1798, ncalls=1585312, regioncalls=108008440, ndraw=40, logz=-15.01, remainder_fraction=94.8524%, Lmin=-4.47, Lmax=-0.00
20:20:01 [ultranest] [DEBUG] iteration=1803, ncalls=1585440, regioncalls=108014840, ndraw=40, logz=-14.91, remainder_fraction=94.2432%, Lmin=-4.32, Lmax=-0.00
20:20:02 [ultranest] [DEBUG] iteration=1811, ncalls=1585538, regioncalls=108019480, ndraw=40, logz=-14.75, remainder_fraction=93.3622%, Lmin=-4.19, Lmax=-0.00
20:20:02 [ultranest] [DEBUG] iteration=1814, ncalls=1585539, regioncalls=108019560, ndraw=40, logz=-14.69, remainder_fraction=93.1151%, Lmin=-4.13, Lmax=-0.00
